% Model,full_model_no_growth_realistic_mesh.mph
% Version,COMSOL 5.5.0.359
% Date,"Oct 1 2023, 19:01"
% Dimension,3
% Nodes,733
% Expressions,101
% Description,Dependent variable Tcell
% Length unit,m
% x,y,z,Tc (1) @ t=0,Tc (1) @ t=0.04,Tc (1) @ t=0.08,Tc (1) @ t=0.12,Tc (1) @ t=0.16,Tc (1) @ t=0.2,Tc (1) @ t=0.24,Tc (1) @ t=0.28,Tc (1) @ t=0.32,Tc (1) @ t=0.36,Tc (1) @ t=0.4,Tc (1) @ t=0.44,Tc (1) @ t=0.48,Tc (1) @ t=0.52,Tc (1) @ t=0.56,Tc (1) @ t=0.6,Tc (1) @ t=0.64,Tc (1) @ t=0.68,Tc (1) @ t=0.72,Tc (1) @ t=0.76,Tc (1) @ t=0.8,Tc (1) @ t=0.84,Tc (1) @ t=0.88,Tc (1) @ t=0.92,Tc (1) @ t=0.96,Tc (1) @ t=1,Tc (1) @ t=1.04,Tc (1) @ t=1.08,Tc (1) @ t=1.12,Tc (1) @ t=1.16,Tc (1) @ t=1.2,Tc (1) @ t=1.24,Tc (1) @ t=1.28,Tc (1) @ t=1.32,Tc (1) @ t=1.36,Tc (1) @ t=1.4,Tc (1) @ t=1.44,Tc (1) @ t=1.48,Tc (1) @ t=1.52,Tc (1) @ t=1.56,Tc (1) @ t=1.6,Tc (1) @ t=1.64,Tc (1) @ t=1.68,Tc (1) @ t=1.72,Tc (1) @ t=1.76,Tc (1) @ t=1.8,Tc (1) @ t=1.84,Tc (1) @ t=1.88,Tc (1) @ t=1.92,Tc (1) @ t=1.96,Tc (1) @ t=2,Tc (1) @ t=2.04,Tc (1) @ t=2.08,Tc (1) @ t=2.12,Tc (1) @ t=2.16,Tc (1) @ t=2.2,Tc (1) @ t=2.24,Tc (1) @ t=2.28,Tc (1) @ t=2.32,Tc (1) @ t=2.36,Tc (1) @ t=2.4,Tc (1) @ t=2.44,Tc (1) @ t=2.48,Tc (1) @ t=2.52,Tc (1) @ t=2.56,Tc (1) @ t=2.6,Tc (1) @ t=2.64,Tc (1) @ t=2.68,Tc (1) @ t=2.72,Tc (1) @ t=2.76,Tc (1) @ t=2.8,Tc (1) @ t=2.84,Tc (1) @ t=2.88,Tc (1) @ t=2.92,Tc (1) @ t=2.96,Tc (1) @ t=3,Tc (1) @ t=3.04,Tc (1) @ t=3.08,Tc (1) @ t=3.12,Tc (1) @ t=3.16,Tc (1) @ t=3.2,Tc (1) @ t=3.24,Tc (1) @ t=3.28,Tc (1) @ t=3.32,Tc (1) @ t=3.36,Tc (1) @ t=3.4,Tc (1) @ t=3.44,Tc (1) @ t=3.48,Tc (1) @ t=3.52,Tc (1) @ t=3.56,Tc (1) @ t=3.6,Tc (1) @ t=3.64,Tc (1) @ t=3.68,Tc (1) @ t=3.72,Tc (1) @ t=3.76,Tc (1) @ t=3.8,Tc (1) @ t=3.84,Tc (1) @ t=3.88,Tc (1) @ t=3.92,Tc (1) @ t=3.96,Tc (1) @ t=4
1.473858008360252E-4,3.6238139330306297E-4,5.695257479656992E-4,0,2.607791900828423E-12,1.7297439212536462E-12,5.743016354299736E-13,-5.351519821338118E-13,-1.266465669860979E-12,-1.8920342961939098E-12,-2.472593736150467E-12,-3.0190518444596234E-12,-3.532881344961731E-12,-4.014918968121206E-12,-4.466657876897801E-12,-4.890079776061971E-12,-5.2873696923836995E-12,-5.6607291351554965E-12,-6.012276795153894E-12,-6.3440019962700035E-12,-6.657746640056659E-12,-6.955201935681329E-12,-7.237912627150952E-12,-7.507284879307242E-12,-7.764595779988862E-12,-8.011003356555818E-12,-8.247556509526258E-12,-8.47520454416386E-12,-8.694806138112707E-12,-8.907137673773591E-12,-9.112900916546758E-12,-9.312730050286218E-12,-9.507198098096668E-12,-9.696822765460266E-12,-9.882071746603467E-12,-1.0063367536081107E-11,-1.0241091786794685E-11,-1.041558925387645E-11,-1.0587171361576547E-11,-1.0756119427686484E-11,-1.092268757737691E-11,-1.1087105375698964E-11,-1.124958020549674E-11,-1.1410299415060271E-11,-1.156943225766654E-11,-1.1727131643065892E-11,-1.1883535719114101E-11,-1.2038769299994942E-11,-1.2192945155925031E-11,-1.2346165177788038E-11,-1.2498521428852654E-11,-1.2650097094550238E-11,-1.2800967340211849E-11,-1.2951200085720288E-11,-1.3100856705145379E-11,-1.3249992658656306E-11,-1.3398658063274631E-11,-1.3546898208423861E-11,-1.3694754021620215E-11,-1.3842262489143602E-11,-1.3989457036053638E-11,-1.4136367869501118E-11,-1.4283022288869257E-11,-1.4429444965983283E-11,-1.457565819826074E-11,-1.472168213744323E-11,-1.486753499625298E-11,-1.5013233235125026E-11,-1.5158791730924253E-11,-1.5304223929400542E-11,-1.5449541982950977E-11,-1.5594756875101968E-11,-1.573987853299838E-11,-1.5884915929058123E-11,-1.602987717283221E-11,-1.6174769594019663E-11,-1.6319599817488643E-11,-1.646437383107453E-11,-1.6609097046853058E-11,-1.6753774356514005E-11,-1.6898410181404865E-11,-1.7043008517760904E-11,-1.7187572977584913E-11,-1.733210682558839E-11,-1.7476613012582933E-11,-1.7621094205659112E-11,-1.7765552815462945E-11,-1.7909368859343847E-11,-1.805308775302654E-11,-1.81968118869671E-11,-1.8340572693274504E-11,-1.8484385357217814E-11,-1.8628254760005044E-11,-1.8772178394776863E-11,-1.891614977267316E-11,-1.9060161129887873E-11,-1.9204205025622456E-11,-1.934827505237251E-11,-1.949236601095794E-11,-1.9636473824390302E-11,-1.978059535553519E-11,-1.992472821204771E-11,-2.0068870573554563E-11,-2.0213021051164694E-11
0,0,7.72636489026026E-4,0,-1.6965965264236139E-12,-1.1726032033117504E-12,-9.251556557557973E-13,-7.976228998788146E-13,-4.817690269133608E-13,-9.961904220076356E-14,2.909209853977726E-13,6.659428867419493E-13,1.0171061661127082E-12,1.3426265353701094E-12,1.6432908765054027E-12,1.9207928035045853E-12,2.1770643245105475E-12,2.4140175939545017E-12,2.63345133551494E-12,2.8370223609225307E-12,3.0262424591087647E-12,3.2024848962046525E-12,3.3669942547700226E-12,3.520897096452097E-12,3.665212434946244E-12,3.800861619820136E-12,3.928677489676883E-12,4.049412764837452E-12,4.163747699327643E-12,4.272297033771286E-12,4.375616299465392E-12,4.474207526195477E-12,4.568524405353263E-12,4.658976957429838E-12,4.745935749688309E-12,4.829735706361343E-12,4.910679550143147E-12,4.9890409103754735E-12,5.065067130056025E-12,5.1389818008389605E-12,5.210987052423134E-12,5.281265620195148E-12,5.349982712705494E-12,5.417287698440126E-12,5.483315629483652E-12,5.548188617927645E-12,5.6120170793465684E-12,5.674900856258286E-12,5.7369302332231055E-12,5.79818685408783E-12,5.858744550872562E-12,5.918670092855685E-12,5.9780238635777746E-12,6.036860472745138E-12,6.095229309310869E-12,6.1531750414305714E-12,6.210738068404898E-12,6.267954929247505E-12,6.324858672054815E-12,6.381479187952905E-12,6.437843513032819E-12,6.493976101351252E-12,6.549899071775385E-12,6.6056324311921684E-12,6.6611942763464875E-12,6.716600976359705E-12,6.771867337785896E-12,6.827006753875605E-12,6.882031339565668E-12,6.9369520535608056E-12,6.99177880874188E-12,7.046520572023299E-12,7.101185454667052E-12,7.155780793963341E-12,7.210313227111915E-12,7.264788758044656E-12,7.319212817864002E-12,7.373590319510639E-12,7.42792570721094E-12,7.482223001203031E-12,7.536485838193836E-12,7.590717507951523E-12,7.644920986407795E-12,7.699098965598463E-12,7.753253880748095E-12,7.80738793476888E-12,7.86150312042213E-12,7.915282430264597E-12,7.969043138572732E-12,8.022824803388569E-12,8.076626867765598E-12,8.130446909858637E-12,8.184283191009423E-12,8.238133799980376E-12,8.291996530966909E-12,8.345869158977594E-12,8.399749693357375E-12,8.453636495580243E-12,8.507528288395313E-12,8.561424108880317E-12,8.615323243979298E-12,8.669225168906739E-12,8.723129496270846E-12,8.77703593714311E-12
0,1.5678111176437026E-4,7.329639968574331E-4,0,4.544916790213364E-12,3.0138858539810824E-12,2.572682417451024E-12,2.5750207467101675E-12,1.7630931990626565E-12,6.815187625127763E-13,-4.4459697629347447E-13,-1.5295561710778205E-12,-2.545004524233868E-12,-3.485067478666642E-12,-4.352192150190401E-12,-5.151586229241548E-12,-5.8891001588273E-12,-6.570453848095197E-12,-7.200978057326461E-12,-7.785548922224568E-12,-8.328592798526766E-12,-8.834115005643058E-12,-9.305735108751433E-12,-9.746722368354495E-12,-1.0160029132638281E-11,-1.0548321510678343E-11,-1.091400724962874E-11,-1.1259260951753255E-11,-1.1586046836815502E-11,-1.1896139269712672E-11,-1.2191141266201E-11,-1.2472501174662255E-11,-1.2741527714729701E-11,-1.29994035365084E-11,-1.3247197448031435E-11,-1.3485875443855677E-11,-1.3716310654203913E-11,-1.3939292322014292E-11,-1.4155533904257888E-11,-1.4365680384239756E-11,-1.4570314872743987E-11,-1.4769964568081882E-11,-1.4965106138066086E-11,-1.515617058058906E-11,-1.53435476138658E-11,-1.5527589642300192E-11,-1.5708615339355255E-11,-1.5886912884747708E-11,-1.6062742889580278E-11,-1.623634103970876E-11,-1.6407920484674466E-11,-1.657767399686442E-11,-1.674577592310555E-11,-1.6912383948784117E-11,-1.707764069256809E-11,-1.7241675148098657E-11,-1.7404603987385274E-11,-1.756653273923222E-11,-1.772755685472503E-11,-1.7887762670636888E-11,-1.804722828057105E-11,-1.8206024322696414E-11,-1.8364214692092685E-11,-1.8521857184930692E-11,-1.8679004081031308E-11,-1.8835702670714928E-11,-1.8991995731270415E-11,-1.914792195787989E-11,-1.9303516353352294E-11,-1.9458810580619567E-11,-1.9613833281547174E-11,-1.97686103652939E-11,-1.9923165269126995E-11,-2.0077519194323918E-11,-2.023169131955415E-11,-2.0385698993882976E-11,-2.0539557911345862E-11,-2.0693282268863144E-11,-2.084688490907597E-11,-2.100037744955353E-11,-2.1153770399664466E-11,-2.1307073266296422E-11,-2.1460294649488237E-11,-2.1613442328934962E-11,-2.1766523342240313E-11,-2.191954405570143E-11,-2.2072510228341524E-11,-2.2224531762111603E-11,-2.237650289521374E-11,-2.2528542307072217E-11,-2.2680644050832035E-11,-2.2832795095873298E-11,-2.2984986967236327E-11,-2.313721339686691E-11,-2.3289468819071248E-11,-2.3441748153432762E-11,-2.359404696701542E-11,-2.3746361589311752E-11,-2.3898689103154152E-11,-2.4051027252673312E-11,-2.420337432010425E-11,-2.4355729004807535E-11,-2.450809031974741E-11,-2.4660457509322747E-11
0,4.606260321815437E-4,5.911300051613666E-4,0,1.2881114829026708E-12,8.076484204360147E-13,4.950587610833789E-13,3.009027466614146E-13,5.559092337972833E-15,-3.2503741459298164E-13,-6.561727017048528E-13,-9.729602458820329E-13,-1.2702677608321932E-12,-1.547217577417293E-12,-1.804623771817269E-12,-2.0438902162324774E-12,-2.2665611232912886E-12,-2.47414659943134E-12,-2.6680601589457947E-12,-2.849600780739895E-12,-3.0199523057871325E-12,-3.180189326886709E-12,-3.3312852548341765E-12,-3.47412083897877E-12,-3.609492455473908E-12,-3.738119897145852E-12,-3.860653574590084E-12,-3.977681114104674E-12,-4.089733371582605E-12,-4.197289896261383E-12,-4.3007838840320756E-12,-4.400606661517786E-12,-4.497111741323967E-12,-4.590618486934965E-12,-4.6814154232747975E-12,-4.769763226247427E-12,-4.855897421852021E-12,-4.9400308227835635E-12,-5.022355727936282E-12,-5.103045907864761E-12,-5.1822583970584796E-12,-5.260135111906624E-12,-5.3368043113911E-12,-5.412381915888456E-12,-5.486972697957596E-12,-5.560671357624574E-12,-5.633563493449123E-12,-5.7057264795444274E-12,-5.7772302577254595E-12,-5.84813805304295E-12,-5.9185070201734115E-12,-5.988388827382104E-12,-6.057830184124406E-12,-6.126873317745544E-12,-6.195556404238898E-12,-6.2639139574814726E-12,-6.331977180991428E-12,-6.39977428581397E-12,-6.4673307778261E-12,-6.534669717395963E-12,-6.601811954077111E-12,-6.668776338746498E-12,-6.735579915346303E-12,-6.8022380942156056E-12,-6.868764808765261E-12,-6.9351726571149554E-12,-7.001473030128545E-12,-7.067676227161092E-12,-7.13379156069866E-12,-7.1998274509570615E-12,-7.265791511407545E-12,-7.33169062609495E-12,-7.397531019544744E-12,-7.463318319963497E-12,-7.529057616379713E-12,-7.594753510308154E-12,-7.660410162459975E-12,-7.726031334973672E-12,-7.791620429602338E-12,-7.857180522238158E-12,-7.922714394128376E-12,-7.988224560100563E-12,-8.053713294084064E-12,-8.119182652183941E-12,-8.184634493546241E-12,-8.250070499223398E-12,-8.315492189232348E-12,-8.380584104247318E-12,-8.445636508343164E-12,-8.510703509378936E-12,-8.575793687029408E-12,-8.64090750282728E-12,-8.706043472475887E-12,-8.771199249733515E-12,-8.836372134480932E-12,-8.901559455968488E-12,-8.966758805108216E-12,-9.031968130006249E-12,-9.097185742761577E-12,-9.162410282087537E-12,-9.227640660790088E-12,-9.292876013315773E-12,-9.35811564973814E-12,-9.423359017857427E-12
0,2.9605555412408617E-4,6.384161611786344E-4,0,5.731156834796629E-12,4.023738920519132E-12,3.857700951647372E-12,4.150540886486615E-12,3.2585434185203816E-12,1.9714439398906135E-12,6.076696061803219E-13,-7.128946166625592E-13,-1.9502719484334082E-12,-3.0954058781069006E-12,-4.1506354120047655E-12,-5.122120007424834E-12,-6.0169739444635245E-12,-6.842219158754603E-12,-7.604429389097681E-12,-8.309633319641345E-12,-8.963312663174855E-12,-9.570433331751664E-12,-1.0135486475344564E-11,-1.0662530737661012E-11,-1.1155232587748613E-11,-1.1616903686018889E-11,-1.20505350509998E-11,-1.2458828104317213E-11,-1.284422278754468E-11,-1.3208922982113023E-11,-1.3554919468177519E-11,-1.3884010649017608E-11,-1.4197821252650268E-11,-1.4497819205397912E-11,-1.4785330855232934E-11,-1.506155470644479E-11,-1.532757381180347E-11,-1.558436695432859E-11,-1.5832818737819787E-11,-1.6073728693602297E-11,-1.6307819500307014E-11,-1.6535744403881452E-11,-1.6758093916416637E-11,-1.697540186454694E-11,-1.718815085114545E-11,-1.7396777187740107E-11,-1.7601675349392887E-11,-1.78032019986411E-11,-1.800167962053275E-11,-1.8197399806601374E-11,-1.8390626221941137E-11,-1.8581597286166028E-11,-1.8770528596017618E-11,-1.8957615114657842E-11,-1.9143033150252884E-11,-1.932694214423734E-11,-1.9509486287648477E-11,-1.9690795982138097E-11,-1.9870989160658535E-11,-2.005017248135705E-11,-2.0228442406892638E-11,-2.0405886180210848E-11,-2.0582582706753807E-11,-2.0758603352088E-11,-2.0934012663098683E-11,-2.1108869020089805E-11,-2.1283225226423636E-11,-2.145712904170678E-11,-2.1630623663919356E-11,-2.1803748165417644E-11,-2.1976537887199548E-11,-2.2149024795463204E-11,-2.232123780405296E-11,-2.2493203066068178E-11,-2.2664944237588848E-11,-2.283648271618752E-11,-2.300783785664389E-11,-2.3179027166034046E-11,-2.3350066480182738E-11,-2.3520970123251247E-11,-2.3691751052075657E-11,-2.3862420986717974E-11,-2.4032990528546954E-11,-2.4203469267033286E-11,-2.437386587635313E-11,-2.4544188202760768E-11,-2.4714443343617144E-11,-2.4883507986336474E-11,-2.5052530039837248E-11,-2.5221645828461257E-11,-2.539083575028747E-11,-2.5560078376548044E-11,-2.5729363133623207E-11,-2.5898684557380038E-11,-2.6068038549762212E-11,-2.623742121435883E-11,-2.6406828779215676E-11,-2.6576257764507556E-11,-2.6745705108721143E-11,-2.6915168208202583E-11,-2.7084644895124447E-11,-2.7254133385168084E-11,-2.74236322163048E-11,-2.759314019007132E-11
1.8838741158587198E-4,2.0676988323876106E-4,7.062470435926896E-4,0,-1.7086696371482148E-12,-1.1327054341680142E-12,-9.343571519452164E-13,-8.929514255221153E-13,-5.793512725198826E-13,-1.7486896122503692E-13,2.4345453919943907E-13,6.457966429939248E-13,1.0222048363740232E-12,1.3706406434541875E-12,1.6920323254571358E-12,1.98830401985237E-12,2.2616157828801E-12,2.514082390214625E-12,2.747677560184406E-12,2.9642086871902406E-12,3.1653177085208824E-12,3.3524911126210885E-12,3.527072620804803E-12,3.690276105266183E-12,3.8431978543713135E-12,3.986827894894136E-12,4.122060313885301E-12,4.249702612976684E-12,4.3704841611172026E-12,4.485063821592334E-12,4.594036829278698E-12,4.697940990146771E-12,4.797262269516554E-12,4.892439829724784E-12,4.983870572113886E-12,5.071913232879798E-12,5.156892077340374E-12,5.239100232681859E-12,5.318802695160374E-12,5.396239044081223E-12,5.471625891597633E-12,5.545159094418635E-12,5.617015750892798E-12,5.6873560045595325E-12,5.7563246731483474E-12,5.824052720110307E-12,5.890658584056707E-12,5.9562493799626946E-12,6.0209219846105E-12,6.08476401752068E-12,6.147854727511545E-12,6.210265794031274E-12,6.272062051504312E-12,6.333302144138532E-12,6.394039117902448E-12,6.454320955733369E-12,6.514191061445512E-12,6.573688697279638E-12,6.632849379549522E-12,6.691705236416469E-12,6.750285331428118E-12,6.8086159561088066E-12,6.866720894569905E-12,6.924621662824112E-12,6.98233772522787E-12,7.0398866902420184E-12,7.097284487493719E-12,7.154545527925882E-12,7.211682848654405E-12,7.268708243996863E-12,7.325632383993005E-12,7.382464921613731E-12,7.439214589740045E-12,7.495889288887436E-12,7.552496166563323E-12,7.609041689052439E-12,7.665531706356327E-12,7.721971510939224E-12,7.778365890871789E-12,7.834719177906727E-12,7.891035290971288E-12,7.947317775512523E-12,8.00356983909147E-12,8.059794383584549E-12,8.115994034314994E-12,8.172171166407957E-12,8.228327928632932E-12,8.284146498613161E-12,8.339949304830354E-12,8.395776111386208E-12,8.45162415097424E-12,8.507489154167712E-12,8.563368523337536E-12,8.619260204397516E-12,8.675162186855142E-12,8.731072532533883E-12,8.786989515343683E-12,8.842911705721181E-12,8.898837982647408E-12,8.954767500488445E-12,9.010699638018932E-12,9.066633946547829E-12,9.122570104945256E-12,9.17850788382502E-12
2.606558225478228E-4,0,8.22629051134971E-4,0,-7.352077885208194E-13,-4.889080631876313E-13,-3.6652173880313605E-13,-3.028438958687852E-13,-1.5708062280514605E-13,1.6980533008090068E-14,1.9407516309313144E-13,3.6387596461714187E-13,5.228472245540073E-13,6.702938624517512E-13,8.066232841727086E-13,9.326232570082378E-13,1.0491741752052263E-12,1.157139389243693E-12,1.257326586395621E-12,1.3504769599442633E-12,1.4372650003267787E-12,1.5183021598478632E-12,1.5941417472756077E-12,1.665284020192128E-12,1.732181079102154E-12,1.795241421520005E-12,1.8548341173253694E-12,1.9112926088227806E-12,1.9649181558921794E-12,2.015982952811317E-12,2.0647329447752703E-12,2.1113903714339684E-12,2.1561560631433338E-12,2.1992115136556007E-12,2.2407207509338907E-12,2.280832025793334E-12,2.3196793362010814E-12,2.357383803350778E-12,2.3940549140343917E-12,2.4297916424174684E-12,2.464683463026244E-12,2.498811265583481E-12,2.5322481812857358E-12,2.5650603291594847E-12,2.5973074902875192E-12,2.6290437169246876E-12,2.660317882833295E-12,2.691174180548034E-12,2.7216525707181695E-12,2.7517891881720114E-12,2.7816167088924373E-12,2.8111646816895326E-12,2.840459827975383E-12,2.8695263127298755E-12,2.8983859894324666E-12,2.927058621472205E-12,2.9555620823042713E-12,2.983912536398861E-12,3.0121246028321946E-12,3.0402115031899474E-12,3.0681851952912737E-12,3.0960564940962767E-12,3.123835181029273E-12,3.1515301028293217E-12,3.1791492609339793E-12,3.2066998923050065E-12,3.234188542516545E-12,3.2616211318479062E-12,3.289003015051838E-12,3.316339035404917E-12,3.3436335735862066E-12,3.370890591881996E-12,3.398113674162821E-12,3.4253060620373575E-12,3.452470687550504E-12,3.4796102027549792E-12,3.506727006456417E-12,3.5338232684025317E-12,3.5609009511604064E-12,3.5879618299032648E-12,3.615007510306519E-12,3.6420394447340965E-12,3.669058946878254E-12,3.696067205001175E-12,3.7230652939114465E-12,3.750054185796674E-12,3.777034760021553E-12,3.803861015314447E-12,3.830676370310814E-12,3.857500695628706E-12,3.884334691160176E-12,3.911177548673024E-12,3.938028520721465E-12,3.964886705195813E-12,3.991751039831496E-12,4.018620440214298E-12,4.045493921840172E-12,4.072370660372661E-12,4.0992500015547756E-12,4.126131443565903E-12,4.153014609228678E-12,4.1798992178294624E-12,4.206785060791697E-12,4.233671982331043E-12
0,5.593595073413726E-4,4.553202061547024E-4,0,1.608173408857473E-12,9.858366660790631E-13,5.479385103505275E-13,2.630184547609087E-13,-1.162900154113149E-13,-5.296623492234255E-13,-9.406072202802245E-13,-1.3326423996159215E-12,-1.6999972390343963E-12,-2.0417692348300315E-12,-2.359038078723179E-12,-2.653583348153107E-12,-2.927349720930655E-12,-3.1822358749258922E-12,-3.4200178491392307E-12,-3.6423268246710266E-12,-3.850648435390971E-12,-4.046330267586094E-12,-4.230592147423929E-12,-4.404537021327342E-12,-4.569161538577888E-12,-4.725365986160323E-12,-4.87396345637556E-12,-5.015688228960028E-12,-5.151203394585732E-12,-5.281107766229163E-12,-5.405942132360174E-12,-5.526194907455424E-12,-5.642307233766379E-12,-5.754677585365678E-12,-5.863665921786313E-12,-5.969597434749847E-12,-6.072765927671537E-12,-6.1734368639752615E-12,-6.271850116837867E-12,-6.368222449840502E-12,-6.462749755107059E-12,-6.55560907288629E-12,-6.646960414157289E-12,-6.73694840569524E-12,-6.82570377507008E-12,-6.913344691343177E-12,-6.999977975619521E-12,-7.085700194224459E-12,-7.170598645999133E-12,-7.254752254050453E-12,-7.338232371298458E-12,-7.421103508212439E-12,-7.503423990304932E-12,-7.585246552221271E-12,-7.666618874566792E-12,-7.747584069031573E-12,-7.82818111681729E-12,-7.908445264885576E-12,-7.988408384101516E-12,-8.068099292954312E-12,-8.147544050174378E-12,-8.226766219253543E-12,-8.305787107560863E-12,-8.384625982519267E-12,-8.463300267031598E-12,-8.541825716168694E-12,-8.620216576908892E-12,-8.698485732562287E-12,-8.776644833352424E-12,-8.85470441448513E-12,-8.932674002896858E-12,-9.010562213781856E-12,-9.088376837870273E-12,-9.166124920345824E-12,-9.24381283220713E-12,-9.321446334793085E-12,-9.399030638131757E-12,-9.476570453700444E-12,-9.554070042137148E-12,-9.63153325638313E-12,-9.708963580695823E-12,-9.786364165928044E-12,-9.863737861429996E-12,-9.94108724389856E-12,-1.0018414643464749E-11,-1.0095722167285401E-11,-1.017301172087778E-11,-1.0249919097826801E-11,-1.0326783256989441E-11,-1.0403663761260254E-11,-1.0480570263448391E-11,-1.0557503963972469E-11,-1.0634463502051638E-11,-1.0711446047882916E-11,-1.0788448112186713E-11,-1.086546621009059E-11,-1.0942497249967401E-11,-1.1019538679143067E-11,-1.1096588480050947E-11,-1.1173645097746242E-11,-1.1250707348671504E-11,-1.1327774335075263E-11,-1.1404845373983916E-11,-1.148191994185329E-11
1.821954688066952E-4,5.867921562143387E-4,3.41284796421948E-4,0,1.855125159475622E-12,1.2377155283894571E-12,8.248843610905649E-13,5.270612665740176E-13,1.250418504989208E-13,-3.165845393033596E-13,-7.57246457440008E-13,-1.1782477159781691E-12,-1.5728516083537903E-12,-1.939826856505203E-12,-2.2802154432040464E-12,-2.5958824259433185E-12,-2.8889049214725666E-12,-3.1613274293532108E-12,-3.4150707001154045E-12,-3.651903476745516E-12,-3.873439528763778E-12,-4.081144565183002E-12,-4.276346694998828E-12,-4.4602478127497484E-12,-4.633934816906748E-12,-4.798390214548866E-12,-4.954501946789394E-12,-5.103072395590618E-12,-5.244826590162686E-12,-5.380419657031035E-12,-5.510443568481417E-12,-5.635433247022564E-12,-5.7558720826286205E-12,-5.872196916677781E-12,-5.9848025428030835E-12,-6.094045770845833E-12,-6.2002490961110114E-12,-6.303704012256864E-12,-6.4046740025443715E-12,-6.503397240864447E-12,-6.600089030869716E-12,-6.6949440088089275E-12,-6.7881381331277655E-12,-6.8798304816208195E-12,-6.9701648749085895E-12,-7.059271343125258E-12,-7.147267451072328E-12,-7.23425949557892E-12,-7.32034358746428E-12,-7.40560662929216E-12,-7.490127198999994E-12,-7.57397634851122E-12,-7.657218325546767E-12,-7.739911226045902E-12,-7.822107583905024E-12,-7.903854904064569E-12,-7.985196144413594E-12,-8.066170151436306E-12,-8.146812054055257E-12,-8.227153619690893E-12,-8.307223576173503E-12,-8.387047902787773E-12,-8.466650093416301E-12,-8.546051394463636E-12,-8.625271019979043E-12,-8.704326346169232E-12,-8.783233087279128E-12,-8.862005454623393E-12,-8.940656300392482E-12,-9.019197247685675E-12,-9.097638808095533E-12,-9.175990488036753E-12,-9.254260884895617E-12,-9.33245777397871E-12,-9.410588187138233E-12,-9.488658483876976E-12,-9.566674415646454E-12,-9.64464118399392E-12,-9.722563493148259E-12,-9.800445597573157E-12,-9.87829134497238E-12,-9.956104215181724E-12,-1.0033887355342115E-11,-1.0111643611705648E-11,-1.0189375558403543E-11,-1.0267085523460739E-11,-1.0344775612323636E-11,-1.0422057867102946E-11,-1.049930305906511E-11,-1.0576566706514596E-11,-1.0653854898565796E-11,-1.0731168391073691E-11,-1.0808506667487936E-11,-1.0885867825382992E-11,-1.0963248980829524E-11,-1.104064691483883E-11,-1.1118058564608192E-11,-1.1195481276958716E-11,-1.1272912883119762E-11,-1.1350351673616053E-11,-1.14277963307302E-11,-1.1505245851447422E-11,-1.1582699476462948E-11,-1.1660156630866821E-11
0,6.713518422288179E-4,2.9532547590191974E-4,0,9.134027451532585E-13,7.438665377531344E-13,3.3798341308067906E-13,-1.716912858324554E-13,-4.147910666063734E-13,-5.827496366481125E-13,-7.275267193432186E-13,-8.622449019268474E-13,-9.898133886978706E-13,-1.1107706176071384E-12,-1.2252848719366852E-12,-1.33358221116143E-12,-1.435986670083544E-12,-1.5328852932895004E-12,-1.6246919178023056E-12,-1.7118221758618759E-12,-1.794678424702564E-12,-1.8736414589704326E-12,-1.9490664894478232E-12,-2.02128170823438E-12,-2.0905883815151453E-12,-2.157261815498827E-12,-2.221552793856769E-12,-2.283689241259452E-12,-2.343877964165274E-12,-2.4023063797828322E-12,-2.45914418150816E-12,-2.5145449123782194E-12,-2.5686474326260993E-12,-2.621577276522219E-12,-2.6734478990384495E-12,-2.7243618162373076E-12,-2.7744116450397685E-12,-2.8236810489985793E-12,-2.872245597040509E-12,-2.9201735421440445E-12,-2.967526526691857E-12,-3.014360220918024E-12,-3.0607249004531463E-12,-3.1066659685308283E-12,-3.1522244279910005E-12,-3.1974373077998534E-12,-3.242338048371511E-12,-3.2869568496254917E-12,-3.331320985339755E-12,-3.3754550870353093E-12,-3.4193814003219545E-12,-3.463120016370248E-12,-3.5066890809163226E-12,-3.5501049829639564E-12,-3.593382525165759E-12,-3.6365350776531775E-12,-3.6795747169249996E-12,-3.722512351248182E-12,-3.765357833875939E-12,-3.808120065277414E-12,-3.850807085434308E-12,-3.893426157184358E-12,-3.935983841471055E-12,-3.97848606529413E-12,-4.02093818306445E-12,-4.063345032011675E-12,-4.10571098221654E-12,-4.148039981793802E-12,-4.190335597695563E-12,-4.232601052561904E-12,-4.274839257997523E-12,-4.317052844633202E-12,-4.359244189269653E-12,-4.401415439397319E-12,-4.443568535343704E-12,-4.485705230275549E-12,-4.527827108268097E-12,-4.569935600627718E-12,-4.612032000634499E-12,-4.6541174768596185E-12,-4.696193085200266E-12,-4.738259779746059E-12,-4.780318422600154E-12,-4.822369792747776E-12,-4.864414594073252E-12,-4.90645346259982E-12,-4.94848697303174E-12,-4.990325236813459E-12,-5.032138944710489E-12,-5.073949156565023E-12,-5.115764242835006E-12,-5.157591906284206E-12,-5.199436893975007E-12,-5.241300541575198E-12,-5.2831818174391685E-12,-5.325078522510846E-12,-5.366988132526704E-12,-5.408908257362581E-12,-5.45083683557998E-12,-5.49277217994324E-12,-5.534712952040638E-12,-5.576658110298412E-12,-5.6186068534835E-12,-5.660558569241268E-12
